"";"cname";"year";"ccode";"ccodealp";"id";"eper";"cab";"elec";"par";"exeleg";"fed";"dec";"bic";"jud";"const";"dir";"pres"
"1";"Argentina";1990;32;"ARG";1;1;1;6,93;2,59;0,57;3;NA;4;3;3;-1;3
"2";"Argentina";1991;32;"ARG";1;1;1;6,93;2,59;0,57;3;NA;4;3;3;-1;3
"3";"Argentina";1992;32;"ARG";1;2;1;6,88;2,87;0,57;3;NA;4;3;3;-1;3
"4";"Argentina";1993;32;"ARG";1;2;1;6,88;2,87;0,57;3;NA;4;3;3;-1;3
"5";"Argentina";1994;32;"ARG";1;3;1;6,37;2,77;0,57;3;NA;4;3;3;-1;3
"6";"Argentina";1995;32;"ARG";1;3;1;6,37;2,77;0,57;3;NA;4;3;3;-1;3
"7";"Argentina";1996;32;"ARG";1;4;1;8,44;2,83;0,57;3;NA;4;3;3;-1;3
"8";"Argentina";1997;32;"ARG";1;4;1;8,44;2,83;0,57;3;NA;4;3;3;-1;3
"9";"Argentina";1998;32;"ARG";1;5;1;3,4;3,3;0,57;3;NA;4;3;3;-1;3
"10";"Argentina";1999;32;"ARG";1;5;1;3,4;3,3;0,57;3;NA;4;3;3;-1;3
"11";"Argentina";2000;32;"ARG";1;6;1;6,98;2,55;0,57;3;39,1060905456543;4;3;3;-1;3
"12";"Argentina";2001;32;"ARG";1;6;1;6,98;2,55;0,57;3;NA;4;3;3;-1;3
"13";"Argentina";2002;32;"ARG";1;7;1;11,31;2,84;0,57;3;NA;4;3;3;-1;3
"14";"Argentina";2003;32;"ARG";1;7;1;11,31;2,84;0,57;3;NA;4;3;3;-1;3
"15";"Argentina";2004;32;"ARG";1;8;1;8,21;3,92;0,57;3;NA;4;3;3;-1;3
"16";"Argentina";2005;32;"ARG";1;8;1;8,21;3,92;0,57;3;NA;4;3;3;-1;3
"17";"Argentina";2006;32;"ARG";1;9;1;7,32;5,32;0,57;3;NA;4;3;3;-1;3
"18";"Argentina";2007;32;"ARG";1;9;1;7,32;5,32;0,57;3;NA;4;3;3;-1;3
"19";"Argentina";2008;32;"ARG";1;10;1;12,71;2,89;0,57;3;NA;4;3;3;-1;3
"20";"Argentina";2009;32;"ARG";1;10;1;12,71;2,89;0,57;3;NA;4;3;3;-1;3
"21";"Argentina";2010;32;"ARG";1;11;1;5,21;3,59;0,57;3;NA;4;3;3;-1;3
"22";"Argentina";2011;32;"ARG";1;11;1;5,21;3,59;0,57;3;NA;4;3;3;-1;3
"23";"Argentina";2012;32;"ARG";1;12;1;7,55;2,7;0,57;3;NA;4;3;3;-1;3
"24";"Argentina";2013;32;"ARG";1;12;1;7,55;2,7;0,57;3;NA;4;3;3;-1;3
"25";"Argentina";2014;32;"ARG";1;13;1;4,82;7,5;0,57;3;NA;4;3;3;-1;3
"26";"Argentina";2015;NA;"ARG";1;13;1;4,82;7,5;0,57;3;NA;4;3;3;-1;3
"27";"Argentina";2015;NA;"ARG";1;13;NA;NA;NA;NA;NA;NA;3;NA;NA;-1;NA
"28";"Argentina";2016;NA;"ARG";1;13;NA;NA;NA;NA;NA;NA;3;NA;NA;-1;NA
"29";"Argentina";2017;NA;"ARG";1;14;NA;5,85;3,31;NA;NA;NA;3;NA;NA;-1;NA
"30";"Argentina";2018;NA;"ARG";1;14;NA;NA;NA;NA;NA;NA;3;NA;NA;-1;NA
"31";"Argentina";2019;NA;"ARG";1;15;1;4,86;2,33;NA;NA;NA;3;NA;NA;-1;NA
"32";"Argentina";2020;NA;"ARG";1;15;NA;NA;NA;NA;NA;NA;3;NA;NA;-1;NA
"33";"Argentina";2021;NA;"ARG";1;15;NA;NA;NA;NA;NA;NA;3;NA;NA;-1;NA
"34";"Argentina";2022;NA;"ARG";1;15;NA;NA;NA;NA;NA;NA;3;NA;NA;-1;NA
"35";"Argentina";2023;NA;"ARG";1;15;NA;NA;NA;NA;NA;NA;3;NA;NA;-1;NA
"36";"Australia";1990;36;"AUS";2;1;1;10,42;2,28;0,91;3;20,50386266;4;2;3;1,5;1
"37";"Australia";1991;36;"AUS";2;2;1;12,48;2,35;0,91;3;22,45459549;4;2;3;1,5;1
"38";"Australia";1992;36;"AUS";2;2;1;12,48;2,35;0,91;3;23,40453074;4;2;3;1,5;1
"39";"Australia";1993;36;"AUS";2;2;1;12,48;2,35;0,91;3;24,08603018;4;2;3;1,5;1
"40";"Australia";1994;36;"AUS";2;3;1;8,12;2,39;0,91;3;22,88060217;4;2;3;1,5;1
"41";"Australia";1995;36;"AUS";2;3;1;8,12;2,39;0,91;3;22,47351386;4;2;3;1,5;1
"42";"Australia";1996;36;"AUS";2;3;1;8,12;2,39;0,91;3;22,45252475;4;2;3;1,5;1
"43";"Australia";1997;36;"AUS";2;4;4;10,97;2,62;0,91;3;22,30724514;4;2;3;1,5;1
"44";"Australia";1998;36;"AUS";2;4;4;10,97;2,62;0,91;3;22,55056137;4;2;3;1,5;1
"45";"Australia";1999;36;"AUS";2;5;2;10,87;2,48;0,91;3;22,28181993;4;2;3;1,5;1
"46";"Australia";2000;36;"AUS";2;5;2;10,87;2,48;0,91;3;18,19964781;4;2;3;1,5;1
"47";"Australia";2001;36;"AUS";2;5;2;10,87;2,48;0,91;3;18,39665274;4;2;3;1,5;1
"48";"Australia";2002;36;"AUS";2;6;2;9,37;2,49;0,91;3;18,2934192;4;2;3;1,5;1
"49";"Australia";2003;36;"AUS";2;6;2;9,37;2,49;0,91;3;18,6560041;4;2;3;1,5;1
"50";"Australia";2004;36;"AUS";2;6;2;9,37;2,49;0,91;3;17,86206971;4;2;3;1,5;1
"51";"Australia";2005;36;"AUS";2;7;2;8,6;2,44;0,91;3;17,75907096;4;2;3;1,5;1
"52";"Australia";2006;36;"AUS";2;7;2;8,6;2,44;0,91;3;18,19084153;4;2;3;1,5;1
"53";"Australia";2007;36;"AUS";2;7;2;8,6;2,44;0,91;3;18,1173634;4;2;3;1,5;1
"54";"Australia";2008;36;"AUS";2;8;1;10,27;2,25;0,91;3;18,1017388;4;2;3;1,5;1
"55";"Australia";2009;36;"AUS";2;8;1;10,27;2,25;0,91;3;19,82115619;4;2;3;1,5;1
"56";"Australia";2010;36;"AUS";2;8;1;10,27;2,25;0,91;3;19,61900737;4;2;3;1,5;1
"57";"Australia";2011;36;"AUS";2;9;3;11,29;2,92;0,91;3;18,65570431;4;2;3;1,5;1
"58";"Australia";2012;36;"AUS";2;9;3;11,29;2,92;0,91;3;NA;4;2;3;1,5;1
"59";"Australia";2013;36;"AUS";2;9;3;11,29;2,92;0,91;3;NA;4;2;3;1,5;1
"60";"Australia";2014;36;"AUS";2;10;4;9,54;3,23;0,91;3;NA;4;2;3;1,5;1
"61";"Australia";2015;NA;"AUS";2;10;4;9,54;3,23;0,91;3;NA;4;2;3;1,5;1
"62";"Australia";2015;NA;"AUS";2;10;2;NA;NA;NA;2;20,67;4;NA;NA;-0,5;1
"63";"Australia";2016;NA;"AUS";2;11;2;11,48;3,07;NA;2;20,49;4;NA;NA;-0,5;1
"64";"Australia";2017;NA;"AUS";2;11;2;NA;NA;NA;2;19,45;4;NA;NA;-0,5;1
"65";"Australia";2018;NA;"AUS";2;11;2;NA;NA;NA;2;18,88;4;NA;NA;-0,5;1
"66";"Australia";2019;NA;"AUS";2;12;3;12,35;3,17;NA;2;19,14;4;NA;NA;-0,5;1
"67";"Australia";2020;NA;"AUS";2;12;3;NA;NA;NA;2;19,14;4;NA;NA;-0,5;1
"68";"Australia";2021;NA;"AUS";2;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,5;NA
"69";"Austria";1990;40;"AUT";3;1;2;0,93;2,63;0,77;3;21,86753735;2;2;2;2;1
"70";"Austria";1991;40;"AUT";3;2;2;2,97;2,99;0,77;3;22,09618577;2;2;2;2;1
"71";"Austria";1992;40;"AUT";3;2;2;2,97;2,99;0,77;3;21,67122793;2;2;2;2;1
"72";"Austria";1993;40;"AUT";3;2;2;2,97;2,99;0,77;3;21,11347673;2;2;2;2;1
"73";"Austria";1994;40;"AUT";3;2;2;2,97;2,99;0,77;3;21,53069537;2;2;2;2;1
"74";"Austria";1995;40;"AUT";3;3;2;1,03;3,73;0,77;3;NA;2;2;2;2;1
"75";"Austria";1996;40;"AUT";3;3;2;1,03;3,49;0,77;3;NA;2;2;2;2;1
"76";"Austria";1997;40;"AUT";3;3;2;1,03;3,49;0,77;3;27,0000010728836;2;2;2;2;1
"77";"Austria";1998;40;"AUT";3;3;2;1,03;3,49;0,77;3;27,0000010728836;2;2;2;2;1
"78";"Austria";1999;40;"AUT";3;3;2;1,03;3,49;0,77;3;27,0000010728836;2;2;2;2;1
"79";"Austria";2000;40;"AUT";3;4;2;3,53;3,41;0,77;3;27,0000010728836;2;2;2;2;1
"80";"Austria";2001;40;"AUT";3;4;2;3,53;3,41;0,77;3;25,9999990463257;2;2;2;2;1
"81";"Austria";2002;40;"AUT";3;4;2;3,53;3,41;0,77;3;25;2;2;2;2;1
"82";"Austria";2003;40;"AUT";3;5;2;1,33;2,88;0,77;3;25;2;2;2;2;1
"83";"Austria";2004;40;"AUT";3;5;2;1,33;2,88;0,77;3;25;2;2;2;2;1
"84";"Austria";2005;40;"AUT";3;5;2;1,33;2,88;0,77;3;25;2;2;2;2;1
"85";"Austria";2006;40;"AUT";3;5;2;1,33;2,88;0,77;3;25;2;2;2;2;1
"86";"Austria";2007;40;"AUT";3;6;2;2,8;3,38;0,77;3;NA;2;2;2;2;1
"87";"Austria";2008;40;"AUT";3;6;2;2,8;3,38;0,77;3;NA;2;2;2;2;1
"88";"Austria";2009;40;"AUT";3;7;2;2,92;4,24;0,77;3;NA;2;2;2;2;1
"89";"Austria";2010;40;"AUT";3;7;2;2,92;4,24;0,77;3;NA;2;2;2;2;1
"90";"Austria";2011;40;"AUT";3;7;2;2,92;4,24;0,77;3;NA;2;2;2;2;1
"91";"Austria";2012;40;"AUT";3;7;2;2,92;4,24;0,77;3;NA;2;2;2;2;1
"92";"Austria";2013;40;"AUT";3;7;2;2,92;4,24;0,77;3;NA;2;2;2;2;1
"93";"Austria";2014;40;"AUT";3;8;2;3,31;4,59;0,77;3;NA;2;2;2;2;1
"94";"Austria";2015;NA;"AUT";3;8;2;3,31;4,59;0,77;3;NA;2;2;2;2;1
"95";"Austria";2015;NA;"AUT";3;8;2;NA;NA;NA;2;4,5;2;NA;NA;NA;2
"96";"Austria";2016;NA;"AUT";3;8;2;NA;NA;NA;2;4,63;2;NA;NA;NA;2
"97";"Austria";2017;NA;"AUT";3;9;2;3,73;3,6;NA;2;4,6;2;NA;NA;NA;2
"98";"Austria";2018;NA;"AUT";3;9;2;NA;NA;NA;2;5,22;2;NA;NA;NA;2
"99";"Austria";2019;NA;"AUT";3;10;NA;1,85;3,94;NA;2;5,2;2;NA;NA;NA;2
"100";"Austria";2020;NA;"AUT";3;10;2;NA;NA;NA;2;5,28;2;NA;NA;NA;2
"101";"Austria";2021;NA;"AUT";3;10;NA;NA;NA;NA;NA;4,9;NA;NA;NA;NA;NA
"102";"Bahamas";1990;44;"BHS";4;1;1;10,2;1,97;NA;1;NA;2;1;2;1,5;1
"103";"Bahamas";1991;44;"BHS";4;1;1;10,2;1,97;NA;1;NA;2;1;2;1,5;1
"104";"Bahamas";1992;44;"BHS";4;1;1;10,2;1,97;NA;1;NA;2;1;2;1,5;1
"105";"Bahamas";1993;44;"BHS";4;2;1;12,2;1,79;NA;1;NA;2;1;2;1,5;1
"106";"Bahamas";1994;44;"BHS";4;2;1;12,2;1,79;NA;1;NA;2;1;2;1,5;1
"107";"Bahamas";1995;44;"BHS";4;2;1;12,2;1,79;NA;1;NA;2;1;2;1,5;1
"108";"Bahamas";1996;44;"BHS";4;2;1;12,2;1,79;NA;1;NA;2;1;2;1,5;1
"109";"Bahamas";1997;44;"BHS";4;2;1;12,2;1,79;NA;1;NA;2;1;2;1,5;1
"110";"Bahamas";1998;44;"BHS";4;3;1;27,1;1,34;NA;1;NA;2;1;2;1,5;1
"111";"Bahamas";1999;44;"BHS";4;3;1;27,1;1,34;NA;1;NA;2;1;2;1,5;1
"112";"Bahamas";2000;44;"BHS";4;3;1;27,1;1,34;NA;1;NA;2;1;2;1,5;1
"113";"Bahamas";2001;44;"BHS";4;3;1;27,1;1,34;NA;1;NA;2;1;2;1,5;1
"114";"Bahamas";2002;44;"BHS";4;3;1;27,1;1,34;NA;1;NA;2;1;2;1,5;1
"115";"Bahamas";2003;44;"BHS";4;4;1;22,24;1,79;NA;1;NA;2;1;2;1,5;1
"116";"Bahamas";2004;44;"BHS";4;4;1;22,24;1,79;NA;1;NA;2;1;2;1,5;1
"117";"Bahamas";2005;44;"BHS";4;4;1;22,24;1,79;NA;1;NA;2;1;2;1,5;1
"118";"Bahamas";2006;44;"BHS";4;4;1;22,24;1,79;NA;1;NA;2;1;2;1,5;1
"119";"Bahamas";2007;44;"BHS";4;4;1;22,24;1,79;NA;1;NA;2;1;2;1,5;1
"120";"Bahamas";2008;44;"BHS";4;5;1;5,03;1,97;NA;1;NA;2;1;2;1,5;1
"121";"Bahamas";2009;44;"BHS";4;5;1;5,03;1,97;NA;1;NA;2;1;2;1,5;1
"122";"Bahamas";2010;44;"BHS";4;5;1;5,03;1,97;NA;1;NA;2;1;2;1,5;1
"123";"Bahamas";2011;44;"BHS";4;5;1;5,03;1,97;NA;1;NA;2;1;2;1,5;1
"124";"Bahamas";2012;44;"BHS";4;5;1;5,03;1,97;NA;1;NA;2;1;2;1,5;1
"125";"Bahamas";2013;44;"BHS";4;6;1;24,3;1,57;NA;1;NA;2;1;2;1,5;1
"126";"Bahamas";2014;44;"BHS";4;6;1;24,3;1,57;NA;1;NA;2;1;2;1,5;1
"127";"Bahamas";2015;NA;"BHS";4;6;1;24,3;1,57;NA;1;NA;2;1;2;1,5;1
"128";"Bahamas";2015;NA;"BHS";4;6;1;NA;NA;NA;NA;NA;3;NA;NA;-0,5;NA
"129";"Bahamas";2016;NA;"BHS";4;6;NA;NA;NA;NA;NA;NA;3;NA;NA;-0,5;NA
"130";"Bahamas";2017;NA;"BHS";4;7;NA;30,06;1,23;NA;NA;NA;3;NA;NA;-0,5;NA
"131";"Bahamas";2018;NA;"BHS";4;7;NA;NA;NA;NA;NA;NA;3;NA;NA;-0,5;NA
"132";"Bahamas";2019;NA;"BHS";4;7;NA;NA;NA;NA;NA;NA;3;NA;NA;-0,5;NA
"133";"Bahamas";2020;NA;"BHS";4;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,5;NA
"134";"Bahamas";2021;NA;"BHS";4;7;1;NA;NA;NA;NA;NA;3;NA;NA;-0,5;NA
"135";"Bahamas";2022;NA;"BHS";4;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,5;NA
"136";"Bahamas";2023;NA;"BHS";4;7;NA;NA;NA;NA;NA;NA;3;NA;NA;-0,5;NA
"137";"Barbados";1990;52;"BRB";5;1;1;29,35;1,25;NA;1;NA;2;1;2;0;1
"138";"Barbados";1991;52;"BRB";5;1;1;29,35;1,25;NA;1;NA;2;1;2;0;1
"139";"Barbados";1992;52;"BRB";5;2;1;12,47;1,85;NA;1;NA;2;1;2;0;1
"140";"Barbados";1993;52;"BRB";5;2;1;12,47;1,85;NA;1;NA;2;1;2;0;1
"141";"Barbados";1994;52;"BRB";5;2;1;12,47;1,85;NA;1;NA;2;1;2;0;1
"142";"Barbados";1995;52;"BRB";5;3;1;16,75;1,84;NA;1;NA;2;1;2;0;1
"143";"Barbados";1996;52;"BRB";5;3;1;16,75;1,84;NA;1;NA;2;1;2;0;1
"144";"Barbados";1997;52;"BRB";5;3;1;16,75;1,84;NA;1;NA;2;1;2;0;1
"145";"Barbados";1998;52;"BRB";5;3;1;16,75;1,84;NA;1;NA;2;1;2;0;1
"146";"Barbados";1999;52;"BRB";5;3;1;16,75;1,84;NA;1;NA;2;1;2;0;1
"147";"Barbados";2000;52;"BRB";5;4;1;27,96;1,15;NA;1;NA;2;1;2;0;1
"148";"Barbados";2001;52;"BRB";5;4;1;27,96;1,15;NA;1;NA;2;1;2;0;1
"149";"Barbados";2002;52;"BRB";5;4;1;27,96;1,15;NA;1;NA;2;1;2;0;1
"150";"Barbados";2003;52;"BRB";5;4;1;27,96;1,15;NA;1;NA;2;1;2;0;1
"151";"Barbados";2004;52;"BRB";5;5;1;20,81;1,56;NA;1;NA;2;1;2;0;1
"152";"Barbados";2005;52;"BRB";5;5;1;20,81;1,56;NA;1;NA;2;1;2;0;1
"153";"Barbados";2006;52;"BRB";5;5;1;20,81;1,56;NA;1;NA;2;1;2;0;1
"154";"Barbados";2007;52;"BRB";5;5;1;20,81;1,56;NA;1;NA;2;1;2;0;1
"155";"Barbados";2008;52;"BRB";5;5;1;20,81;1,56;NA;1;NA;2;1;2;0;1
"156";"Barbados";2009;52;"BRB";5;6;1;13,33;1,8;NA;1;NA;2;1;2;0;1
"157";"Barbados";2010;52;"BRB";5;6;1;13,33;1,8;NA;1;NA;2;1;2;0;1
"158";"Barbados";2011;52;"BRB";5;6;1;13,33;1,8;NA;1;NA;2;1;2;0;1
"159";"Barbados";2012;52;"BRB";5;6;1;13,33;1,8;NA;1;NA;2;1;2;0;1
"160";"Barbados";2013;52;"BRB";5;6;1;13,33;1,8;NA;1;NA;2;1;2;0;1
"161";"Barbados";2014;52;"BRB";5;7;1;1,88;1,99;NA;1;NA;2;1;2;0;1
"162";"Barbados";2015;NA;"BRB";5;7;1;1,88;1,99;NA;1;NA;2;1;2;0;1
"163";"Barbados";2015;NA;"BRB";5;7;NA;NA;NA;NA;NA;NA;3;NA;NA;-1;NA
"164";"Barbados";2016;NA;"BRB";5;7;NA;NA;NA;NA;NA;NA;3;NA;NA;-1;NA
"165";"Barbados";2017;NA;"BRB";5;7;1;NA;NA;NA;NA;NA;3;NA;NA;-1;NA
"166";"Barbados";2018;NA;"BRB";5;8;NA;24,86;1;NA;NA;NA;3;NA;NA;-1;NA
"167";"Barbados";2019;NA;"BRB";5;8;NA;NA;NA;NA;NA;NA;3;NA;NA;-1;NA
"168";"Barbados";2020;NA;"BRB";5;8;NA;NA;NA;NA;NA;NA;3;NA;NA;-1;NA
"169";"Barbados";2021;NA;"BRB";5;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1;NA
"170";"Barbados";2022;NA;"BRB";5;8;1;NA;NA;NA;NA;NA;3;NA;NA;-1;NA
"171";"Barbados";2023;NA;"BRB";5;8;NA;NA;NA;NA;NA;NA;3;NA;NA;-1;NA
"172";"Belgium";1990;56;"BEL";6;1;4;3,24;7,13;0,83;2;5,995358469;3;2;2;0;1
"173";"Belgium";1991;56;"BEL";6;1;4;3,24;7,13;0,83;2;6,165250065;3;2;2;0;1
"174";"Belgium";1992;56;"BEL";6;2;2;3,49;8,41;0,83;2;6,198949863;3;2;2;0;1
"175";"Belgium";1993;56;"BEL";6;2;2;3,49;8,41;0,83;3;6,185826749;3;2;2;0;1
"176";"Belgium";1994;56;"BEL";6;2;2;3,49;8,41;0,83;3;6,48757614;3;2;2;0;1
"177";"Belgium";1995;56;"BEL";6;2;2;3,49;8,41;0,83;3;6,630576927;2;2;2;0;1
"178";"Belgium";1996;56;"BEL";6;3;2;3,04;8,03;0,83;3;6,839159016;2;2;2;0;1
"179";"Belgium";1997;56;"BEL";6;3;2;3,04;8,03;0,83;3;6,78045064;2;2;2;0;1
"180";"Belgium";1998;56;"BEL";6;3;2;3,04;8,03;0,83;3;6,598734164;2;2;2;0;1
"181";"Belgium";1999;56;"BEL";6;3;2;3,04;8,03;0,83;3;6,801784728;2;2;2;0;1
"182";"Belgium";2000;56;"BEL";6;4;4;2,99;9,05;0,83;3;6,279246086;2;2;2;0;1
"183";"Belgium";2001;56;"BEL";6;4;4;2,99;9,05;0,83;3;6,721586975;2;2;2;0;1
"184";"Belgium";2002;56;"BEL";6;4;4;2,99;9,05;0,83;3;9,047851246;2;2;2;0;1
"185";"Belgium";2003;56;"BEL";6;4;4;2,99;9,05;0,83;3;9,605010627;2;2;2;0;1
"186";"Belgium";2004;56;"BEL";6;5;2;5,16;7,03;0,83;3;9,54427179;2;2;2;0;1
"187";"Belgium";2005;56;"BEL";6;5;2;5,16;7,03;0,83;3;9,809535315;2;2;2;0;1
"188";"Belgium";2006;56;"BEL";6;5;2;5,16;7,03;0,83;3;10,14112251;2;2;2;0;1
"189";"Belgium";2007;56;"BEL";6;5;2;5,16;7,03;0,83;3;10,41867701;2;2;2;0;1
"190";"Belgium";2008;56;"BEL";6;6;4;3,37;7,91;0,83;3;9,615783776;2;2;2;0;1
"191";"Belgium";2009;56;"BEL";6;6;4;3,37;7,91;0,83;3;10,12800095;2;2;2;0;1
"192";"Belgium";2010;56;"BEL";6;6;NA;3,37;7,91;0,83;3;10,23017639;2;2;2;0;1
"193";"Belgium";2011;56;"BEL";6;7;NA;3,77;8,42;0,83;3;10,41704756;2;2;2;0;1
"194";"Belgium";2012;56;"BEL";6;7;4;3,77;8,42;0,83;3;9,918342048;2;2;2;0;1
"195";"Belgium";2013;56;"BEL";6;7;4;3,77;8,42;0,83;3;NA;2;2;2;0;1
"196";"Belgium";2014;56;"BEL";6;7;4;3,77;8,42;0,83;3;NA;2;2;2;0;1
"197";"Belgium";2014;NA;"BEL";6;7;NA;4,6;7,82;NA;NA;NA;NA;NA;NA;0;NA
"198";"Belgium";2015;NA;"BEL";6;8;2;4,6;7,82;0,83;3;NA;2;2;2;0;1
"199";"Belgium";2015;NA;"BEL";6;8;2;NA;NA;NA;3;12,53;3;NA;NA;0;1
"200";"Belgium";2016;NA;"BEL";6;8;4;NA;NA;NA;3;15,74;3;NA;NA;0;1
"201";"Belgium";2017;NA;"BEL";6;8;4;NA;NA;NA;3;15,66;3;NA;NA;0;1
"202";"Belgium";2018;NA;"BEL";6;8;NA;NA;NA;NA;3;14,82;3;NA;NA;0;1
"203";"Belgium";2019;NA;"BEL";6;9;NA;3,92;9,7;NA;3;15,55;3;NA;NA;0;1
"204";"Belgium";2020;NA;"BEL";6;9;3;NA;NA;NA;3;16,18;3;NA;NA;0;1
"205";"Belgium";2021;NA;"BEL";6;9;NA;NA;NA;NA;NA;14,69;NA;NA;NA;0;NA
"206";"Benin";1991;204;"BEN";7;1;1;3,39;8,83;0,64;1;5,1;1;1;2;-1,5;3
"207";"Benin";1992;204;"BEN";7;1;1;3,39;8,83;0,64;1;NA;1;1;2;-1,5;3
"208";"Benin";1993;204;"BEN";7;1;1;3,39;8,83;0,64;1;NA;1;1;2;-1,5;3
"209";"Benin";1994;204;"BEN";7;1;1;3,39;8,83;0,64;1;NA;1;1;2;-1,5;3
"210";"Benin";1995;204;"BEN";7;1;1;3,39;8,83;0,64;1;NA;1;1;2;-1,5;3
"211";"Benin";1996;204;"BEN";7;2;1;10,54;6,68;0,64;1;NA;1;1;2;-1,5;3
"212";"Benin";1997;204;"BEN";7;2;1;10,54;6,68;0,64;1;NA;1;1;2;-1,5;3
"213";"Benin";1998;204;"BEN";7;2;1;10,54;6,68;0,64;1;NA;1;1;2;-1,5;3
"214";"Benin";1999;204;"BEN";7;2;1;10,54;6,68;0,64;1;NA;1;1;2;-1,5;3
"215";"Benin";2000;204;"BEN";7;3;1;12,33;4,7;0,64;1;NA;1;1;2;-1,5;3
"216";"Benin";2001;204;"BEN";7;3;1;12,33;4,7;0,64;1;NA;1;1;2;-1,5;3
"217";"Benin";2002;204;"BEN";7;3;1;12,33;4,7;0,64;1;NA;1;1;2;-1,5;3
"218";"Benin";2003;204;"BEN";7;3;1;12,33;4,7;0,64;1;NA;1;1;2;-1,5;3
"219";"Benin";2004;204;"BEN";7;4;1;NA;NA;0,64;1;NA;1;1;2;-1,5;3
"220";"Benin";2005;204;"BEN";7;4;1;NA;NA;0,64;1;NA;1;1;2;-1,5;3
"221";"Benin";2006;204;"BEN";7;4;1;NA;NA;0,64;1;NA;1;1;2;-1,5;3
"222";"Benin";2007;204;"BEN";7;4;1;NA;NA;0,64;1;NA;1;1;2;-1,5;3
"223";"Benin";2008;204;"BEN";7;5;1;NA;NA;0,64;1;NA;1;1;2;-1,5;3
"224";"Benin";2009;204;"BEN";7;5;1;NA;NA;0,64;1;NA;1;1;2;-1,5;3
"225";"Benin";2010;204;"BEN";7;5;1;NA;NA;0,64;1;NA;1;1;2;-1,5;3
"226";"Benin";2011;204;"BEN";7;5;1;NA;NA;0,64;1;NA;1;1;2;-1,5;3
"227";"Benin";2012;204;"BEN";7;6;1;NA;NA;0,64;1;NA;1;1;2;-1,5;3
"228";"Benin";2013;204;"BEN";7;6;1;NA;NA;0,64;1;NA;1;1;2;-1,5;3
"229";"Benin";2014;204;"BEN";7;7;1;NA;NA;0,64;1;NA;1;1;2;-1,5;3
"230";"Benin";2015;NA;"BEN";7;8;1;NA;NA;0,64;1;NA;1;1;2;-1,5;3
"231";"Benin";2015;NA;"BEN";7;8;2;7,58;4,66;NA;NA;NA;1;NA;NA;-0,5;NA
"232";"Benin";2016;NA;"BEN";7;8;NA;NA;NA;NA;NA;NA;1;NA;NA;-0,5;NA
"233";"Benin";2017;NA;"BEN";7;8;NA;NA;NA;NA;NA;NA;1;NA;NA;-0,5;NA
"234";"Benin";2018;NA;"BEN";7;8;NA;NA;NA;NA;NA;NA;1;NA;NA;-0,5;NA
"235";"Benin";2019;NA;"BEN";7;9;2;0,4;1,97;NA;NA;NA;1;NA;NA;-0,5;NA
"236";"Benin";2020;NA;"BEN";7;9;NA;NA;NA;NA;NA;NA;1;NA;NA;-0,5;NA
"237";"Benin";2021;NA;"BEN";7;9;NA;NA;NA;NA;NA;NA;1;NA;NA;-0,5;NA
"238";"Benin";2022;NA;"BEN";7;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,5;NA
"239";"Benin";2023;NA;"BEN";7;9;2;NA;NA;NA;NA;NA;1;NA;NA;-0,5;NA
"240";"Botswana";1990;72;"BWA";8;1;1;22,86;1,19;0,57;1;0,91;3;1;2;2,5;1
"241";"Botswana";1991;72;"BWA";8;1;1;22,86;1,19;0,57;1;NA;3;1;2;2,5;1
"242";"Botswana";1992;72;"BWA";8;1;1;22,86;1,19;0,57;1;NA;3;1;2;2,5;1
"243";"Botswana";1993;72;"BWA";8;1;1;22,86;1,19;0,57;1;NA;3;1;2;2,5;1
"244";"Botswana";1994;72;"BWA";8;1;1;22,86;1,19;0,57;1;9,79;3;1;2;2,5;1
"245";"Botswana";1995;72;"BWA";8;2;1;11,5;1,78;0,57;1;NA;3;1;2;2,5;1
"246";"Botswana";1996;72;"BWA";8;2;1;11,5;1,78;0,57;1;NA;3;1;2;2,5;1
"247";"Botswana";1997;72;"BWA";8;2;1;11,5;1,78;0,57;1;NA;3;1;2;2,5;1
"248";"Botswana";1998;72;"BWA";8;2;1;11,5;1,78;0,57;1;NA;3;1;2;2,5;1
"249";"Botswana";1999;72;"BWA";8;2;1;11,5;1,78;0,57;1;NA;3;1;2;2,5;1
"250";"Botswana";2000;72;"BWA";8;3;1;20,89;1,42;0,57;1;NA;3;1;2;2,5;1
"251";"Botswana";2001;72;"BWA";8;3;1;20,89;1,42;0,57;1;NA;3;1;2;2,5;1
"252";"Botswana";2002;72;"BWA";8;3;1;20,89;1,42;0,57;1;NA;3;1;2;2,5;1
"253";"Botswana";2003;72;"BWA";8;3;1;20,89;1,42;0,57;1;NA;3;1;2;2,5;1
"254";"Botswana";2004;72;"BWA";8;3;1;20,89;1,42;0,57;1;NA;3;1;2;2,5;1
"255";"Botswana";2005;72;"BWA";8;4;1;21,3;1,56;0,57;1;NA;3;1;2;2,5;1
"256";"Botswana";2006;72;"BWA";8;4;1;21,3;1,56;0,57;1;NA;3;1;2;2,5;1
"257";"Botswana";2007;72;"BWA";8;4;1;21,3;1,56;0,57;1;NA;3;1;2;2,5;1
